passenger_id,trajet_id,quiet_ride,radio_ok,smoking_ok,pets_ok,luggage_large,female_driver_pref,distance_km,score_distance,work_hour_match,distance_bucket,quiet_ride_bin,radio_ok_bin,smoking_ok_bin,pets_ok_bin,luggage_large_bin,female_driver_pref_bin
P168,T25375,yes,no,no,no,yes,yes,4.11,0.9797,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P168,T25376,yes,no,no,no,yes,yes,36.25,0.8342,1,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P168,T25377,yes,no,no,yes,yes,no,241.53,0.2989,0,dist:very_far,1.0,0.0,0.0,1.0,1.0,0.0
P168,T25378,yes,yes,no,no,no,no,415.13,0.1255,0,dist:very_far,1.0,1.0,0.0,0.0,0.0,0.0
P168,T25380,yes,yes,no,no,no,yes,5.5,0.9729,1,dist:very_close,1.0,1.0,0.0,0.0,0.0,1.0
P168,T25382,no,yes,no,no,no,no,419.9,0.1225,0,dist:very_far,0.0,1.0,0.0,0.0,0.0,0.0
P168,T25384,yes,no,no,no,no,no,7.59,0.9628,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P168,T25385,yes,no,no,yes,no,no,7.92,0.9612,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P168,T25386,yes,no,no,no,yes,no,31.23,0.8554,0,dist:medium,1.0,0.0,0.0,0.0,1.0,0.0
P168,T25387,yes,no,no,no,yes,no,20.84,0.901,1,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P168,T25388,yes,no,no,no,no,no,4.79,0.9763,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P168,T25390,yes,no,no,no,no,no,1.83,0.9909,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P168,T25391,yes,no,no,no,no,no,2.91,0.9856,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P168,T25392,yes,yes,no,yes,yes,yes,244.1,0.2951,0,dist:very_far,1.0,1.0,0.0,1.0,1.0,1.0
P168,T25393,yes,yes,no,yes,no,no,311.04,0.2111,1,dist:very_far,1.0,1.0,0.0,1.0,0.0,0.0
P168,T25394,yes,yes,no,no,no,no,42.25,0.8096,1,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P168,T25395,yes,yes,yes,no,no,no,11.05,0.9462,0,dist:close,1.0,1.0,1.0,0.0,0.0,0.0
P168,T25396,no,no,no,no,no,yes,14.26,0.9312,1,dist:close,0.0,0.0,0.0,0.0,0.0,1.0
P168,T25397,yes,no,no,yes,no,yes,2.5,0.9876,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,1.0
P168,T25398,yes,no,yes,no,yes,no,34.81,0.8403,0,dist:medium,1.0,0.0,1.0,0.0,1.0,0.0
P168,T25399,yes,no,no,yes,no,no,10.82,0.9473,1,dist:close,1.0,0.0,0.0,1.0,0.0,0.0
P168,T25400,yes,no,no,yes,no,no,29.04,0.8648,1,dist:close,1.0,0.0,0.0,1.0,0.0,0.0
P168,T25401,yes,yes,no,no,yes,yes,10.55,0.9486,1,dist:close,1.0,1.0,0.0,0.0,1.0,1.0
P169,T25402,no,yes,no,yes,no,yes,9.05,0.9558,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,1.0
P169,T25403,no,yes,no,yes,yes,no,35.91,0.8356,0,dist:medium,0.0,1.0,0.0,1.0,1.0,0.0
P169,T25404,no,no,yes,no,yes,yes,13.77,0.9335,0,dist:close,0.0,0.0,1.0,0.0,1.0,1.0
P169,T25405,no,yes,no,no,yes,no,306.84,0.2156,1,dist:very_far,0.0,1.0,0.0,0.0,1.0,0.0
P169,T25406,no,yes,no,yes,yes,yes,172.65,0.4218,1,dist:far,0.0,1.0,0.0,1.0,1.0,1.0
P169,T25407,no,yes,no,no,yes,no,17.99,0.7986,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P169,T25408,no,yes,no,yes,no,no,6.45,0.9683,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25409,no,yes,yes,no,no,no,426.94,0.1183,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P169,T25410,no,no,yes,no,yes,no,41.97,0.5918,1,dist:medium,0.0,0.0,1.0,0.0,1.0,0.0
P169,T25411,no,yes,yes,no,no,no,5.78,0.9715,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P169,T25412,no,yes,yes,yes,no,no,16.75,0.9197,1,dist:close,0.0,1.0,1.0,1.0,0.0,0.0
P169,T25413,no,yes,no,yes,yes,no,2.2,0.9891,0,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P169,T25414,no,yes,yes,yes,no,no,163.91,0.4406,1,dist:far,0.0,1.0,1.0,1.0,0.0,0.0
P169,T25415,no,yes,no,yes,no,yes,183.0,0.4005,1,dist:far,0.0,1.0,0.0,1.0,0.0,1.0
P169,T25416,no,yes,yes,yes,yes,yes,42.71,0.8077,0,dist:medium,0.0,1.0,1.0,1.0,1.0,1.0
P169,T25417,no,yes,yes,no,no,no,312.19,0.2099,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P169,T25418,no,yes,yes,yes,yes,no,16.8,0.9194,1,dist:close,0.0,1.0,1.0,1.0,1.0,0.0
P169,T25419,no,no,yes,yes,no,no,40.13,0.8182,1,dist:medium,0.0,0.0,1.0,1.0,0.0,0.0
P169,T25420,no,yes,yes,no,no,no,174.99,0.1122,1,dist:far,0.0,1.0,1.0,0.0,0.0,0.0
P169,T25421,no,yes,no,no,yes,no,17.61,0.9157,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P169,T25422,no,yes,no,no,yes,no,24.05,0.8867,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P169,T25423,no,yes,no,no,no,no,28.53,0.8671,1,dist:close,0.0,1.0,0.0,0.0,0.0,0.0
P169,T25424,no,yes,yes,yes,no,no,311.33,0.2108,1,dist:very_far,0.0,1.0,1.0,1.0,0.0,0.0
P169,T25425,yes,yes,yes,no,yes,no,13.83,0.9332,1,dist:close,1.0,1.0,1.0,0.0,1.0,0.0
P169,T25426,no,yes,no,no,yes,yes,14.93,0.9281,1,dist:close,0.0,1.0,0.0,0.0,1.0,1.0
P169,T25427,no,yes,yes,yes,no,no,318.89,0.203,0,dist:very_far,0.0,1.0,1.0,1.0,0.0,0.0
P169,T25428,no,yes,no,yes,yes,no,4.6,0.9773,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P169,T25429,no,yes,yes,yes,no,no,423.83,0.1201,1,dist:very_far,0.0,1.0,1.0,1.0,0.0,0.0
P169,T25430,no,yes,no,yes,no,no,3.6,0.9822,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25431,no,yes,no,no,yes,no,16.0,0.9231,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P169,T25432,yes,yes,no,no,yes,no,27.78,0.8703,0,dist:close,1.0,1.0,0.0,0.0,1.0,0.0
P169,T25433,no,yes,yes,no,no,no,314.01,0.208,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P169,T25434,no,yes,no,yes,no,yes,34.51,0.8415,1,dist:medium,0.0,1.0,0.0,1.0,0.0,1.0
P169,T25435,no,yes,no,yes,no,no,14.28,0.9311,0,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25436,no,no,no,no,yes,no,6.85,0.9663,0,dist:very_close,0.0,0.0,0.0,0.0,1.0,0.0
P169,T25437,no,yes,yes,no,yes,yes,20.86,0.901,1,dist:close,0.0,1.0,1.0,0.0,1.0,1.0
P169,T25438,no,yes,no,yes,no,no,21.81,0.8967,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25439,no,yes,no,yes,no,no,19.82,0.9057,0,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25440,yes,yes,no,yes,no,no,2.32,0.9885,0,dist:very_close,1.0,1.0,0.0,1.0,0.0,0.0
P169,T25441,no,yes,no,yes,no,no,4.95,0.9756,0,dist:very_close,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25442,no,yes,no,no,yes,yes,11.21,0.9455,0,dist:close,0.0,1.0,0.0,0.0,1.0,1.0
P169,T25443,no,yes,no,yes,yes,no,7.89,0.9613,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P169,T25444,no,yes,no,yes,yes,no,2.4,0.9881,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P169,T25445,no,yes,no,no,no,yes,177.38,0.4119,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P169,T25446,no,yes,no,no,no,no,28.92,0.8654,0,dist:close,0.0,1.0,0.0,0.0,0.0,0.0
P169,T25447,no,yes,no,yes,no,no,7.45,0.9634,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25448,no,yes,no,yes,yes,no,10.23,0.9501,1,dist:close,0.0,1.0,0.0,1.0,1.0,0.0
P169,T25449,no,yes,no,no,no,no,184.14,0.3982,1,dist:far,0.0,1.0,0.0,0.0,0.0,0.0
P169,T25450,no,yes,no,no,yes,no,16.24,0.922,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P169,T25451,no,yes,no,no,no,no,40.98,0.8147,1,dist:medium,0.0,1.0,0.0,0.0,0.0,0.0
P169,T25452,no,yes,yes,no,no,no,312.61,0.2095,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P169,T25453,no,yes,yes,no,no,yes,34.66,0.8409,0,dist:medium,0.0,1.0,1.0,0.0,0.0,1.0
P169,T25454,no,yes,no,no,no,no,22.69,0.8927,1,dist:close,0.0,1.0,0.0,0.0,0.0,0.0
P169,T25455,no,no,no,no,no,no,170.8,0.4257,0,dist:far,0.0,0.0,0.0,0.0,0.0,0.0
P169,T25456,no,yes,yes,no,no,no,16.53,0.9207,0,dist:close,0.0,1.0,1.0,0.0,0.0,0.0
P169,T25457,no,no,no,no,yes,no,20.63,0.902,0,dist:close,0.0,0.0,0.0,0.0,1.0,0.0
P169,T25458,no,yes,yes,yes,yes,no,44.65,0.7999,0,dist:medium,0.0,1.0,1.0,1.0,1.0,0.0
P169,T25459,no,yes,no,yes,no,no,30.18,0.8599,0,dist:medium,0.0,1.0,0.0,1.0,0.0,0.0
P169,T25460,no,yes,yes,no,no,no,409.46,0.1291,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25461,no,yes,yes,no,no,no,312.64,0.2095,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25462,no,no,yes,yes,no,no,20.6,0.9021,1,dist:close,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25463,yes,no,yes,yes,no,no,4.2,0.9792,1,dist:very_close,1.0,0.0,1.0,1.0,0.0,0.0
P170,T25464,no,no,yes,yes,no,no,39.07,0.6136,1,dist:medium,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25465,no,yes,yes,no,yes,no,37.01,0.8311,0,dist:medium,0.0,1.0,1.0,0.0,1.0,0.0
P170,T25466,no,no,yes,yes,no,no,25.05,0.8823,0,dist:close,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25467,no,yes,yes,yes,yes,no,42.93,0.8068,0,dist:medium,0.0,1.0,1.0,1.0,1.0,0.0
P170,T25468,no,yes,yes,yes,yes,no,421.62,0.1215,1,dist:very_far,0.0,1.0,1.0,1.0,1.0,0.0
P170,T25469,no,yes,no,no,no,no,2.57,0.9872,1,dist:very_close,0.0,1.0,0.0,0.0,0.0,0.0
P170,T25470,no,no,yes,yes,yes,no,40.6,0.8163,1,dist:medium,0.0,0.0,1.0,1.0,1.0,0.0
P170,T25471,no,no,yes,no,no,no,310.86,0.2113,0,dist:very_far,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25472,yes,no,yes,yes,no,no,6.19,0.9695,1,dist:very_close,1.0,0.0,1.0,1.0,0.0,0.0
P170,T25473,no,no,yes,yes,no,yes,175.72,0.4154,0,dist:far,0.0,0.0,1.0,1.0,0.0,1.0
P170,T25474,no,no,yes,no,yes,no,16.97,0.9187,0,dist:close,0.0,0.0,1.0,0.0,1.0,0.0
P170,T25475,no,no,yes,yes,no,no,12.0,0.9418,1,dist:close,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25476,no,no,yes,no,no,no,19.62,0.9066,1,dist:close,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25477,no,yes,yes,no,yes,no,6.9,0.9661,1,dist:very_close,0.0,1.0,1.0,0.0,1.0,0.0
P170,T25478,no,yes,yes,no,no,no,9.34,0.9544,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25479,no,no,yes,yes,no,no,42.06,0.8103,1,dist:medium,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25480,no,yes,yes,yes,no,no,13.07,0.9367,0,dist:close,0.0,1.0,1.0,1.0,0.0,0.0
P170,T25481,no,no,yes,no,yes,no,15.83,0.9239,1,dist:close,0.0,0.0,1.0,0.0,1.0,0.0
P170,T25482,no,no,yes,yes,no,no,39.18,0.8221,1,dist:medium,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25483,no,yes,yes,yes,yes,no,35.55,0.8372,0,dist:medium,0.0,1.0,1.0,1.0,1.0,0.0
P170,T25484,no,no,yes,no,yes,yes,16.36,0.9215,1,dist:close,0.0,0.0,1.0,0.0,1.0,1.0
P170,T25485,no,yes,yes,no,no,no,4.11,0.9797,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25486,no,yes,yes,no,no,yes,39.84,0.8194,0,dist:medium,0.0,1.0,1.0,0.0,0.0,1.0
P170,T25487,no,yes,yes,no,yes,no,31.78,0.8531,1,dist:medium,0.0,1.0,1.0,0.0,1.0,0.0
P170,T25488,no,no,yes,no,no,no,9.52,0.9535,1,dist:very_close,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25489,no,yes,yes,no,no,no,10.52,0.9488,1,dist:close,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25490,no,yes,yes,yes,no,no,28.77,0.866,0,dist:close,0.0,1.0,1.0,1.0,0.0,0.0
P170,T25492,no,no,yes,yes,yes,no,8.85,0.9567,0,dist:very_close,0.0,0.0,1.0,1.0,1.0,0.0
P170,T25493,no,yes,yes,no,no,no,8.96,0.9562,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25495,no,no,yes,no,yes,no,35.65,0.8367,0,dist:medium,0.0,0.0,1.0,0.0,1.0,0.0
P170,T25496,no,yes,yes,no,no,no,8.03,0.9606,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25497,no,no,yes,no,no,no,11.9,0.9422,1,dist:close,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25498,no,no,yes,yes,yes,no,31.16,0.8557,1,dist:medium,0.0,0.0,1.0,1.0,1.0,0.0
P170,T25499,no,no,no,yes,no,no,41.36,0.8132,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P170,T25500,no,yes,yes,no,no,no,321.19,0.018,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25501,no,no,yes,no,no,no,3.53,0.9825,1,dist:very_close,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25502,no,no,yes,yes,no,no,421.54,0.1215,0,dist:very_far,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25503,no,yes,yes,no,no,no,7.02,0.9655,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25504,no,yes,yes,no,yes,no,3.45,0.9829,1,dist:very_close,0.0,1.0,1.0,0.0,1.0,0.0
P170,T25505,no,no,yes,yes,no,no,317.59,0.2043,1,dist:very_far,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25506,yes,no,yes,no,no,no,33.29,0.8467,1,dist:medium,1.0,0.0,1.0,0.0,0.0,0.0
P170,T25507,no,no,yes,no,no,no,315.94,0.206,1,dist:very_far,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25508,no,no,yes,no,no,no,7.82,0.9617,1,dist:very_close,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25509,no,no,yes,yes,no,no,17.01,0.9185,1,dist:close,0.0,0.0,1.0,1.0,0.0,0.0
P170,T25510,no,yes,no,yes,yes,no,5.59,0.9724,0,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P170,T25511,yes,no,yes,yes,no,no,5.12,0.9747,1,dist:very_close,1.0,0.0,1.0,1.0,0.0,0.0
P170,T25512,no,yes,yes,no,no,no,8.46,0.9586,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P170,T25513,yes,yes,yes,yes,no,yes,184.58,0.3974,1,dist:far,1.0,1.0,1.0,1.0,0.0,1.0
P170,T25514,no,yes,yes,yes,yes,yes,31.42,0.8546,1,dist:medium,0.0,1.0,1.0,1.0,1.0,1.0
P170,T25515,yes,no,yes,yes,no,no,11.99,0.9418,1,dist:close,1.0,0.0,1.0,1.0,0.0,0.0
P170,T25516,no,no,yes,no,no,no,6.24,0.9693,1,dist:very_close,0.0,0.0,1.0,0.0,0.0,0.0
P170,T25517,no,yes,yes,no,yes,no,20.96,0.9005,1,dist:close,0.0,1.0,1.0,0.0,1.0,0.0
P170,T25518,no,yes,yes,yes,no,no,3.55,0.9824,1,dist:very_close,0.0,1.0,1.0,1.0,0.0,0.0
P172,T25519,yes,no,no,no,no,yes,14.57,0.9297,0,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P172,T25520,yes,yes,no,no,yes,yes,37.89,0.8274,1,dist:medium,1.0,1.0,0.0,0.0,1.0,1.0
P172,T25522,yes,no,no,no,yes,no,5.02,0.9752,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P172,T25523,yes,no,no,no,yes,yes,37.82,0.8277,1,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P172,T25524,no,no,no,no,yes,no,1.54,0.9923,0,dist:very_close,0.0,0.0,0.0,0.0,1.0,0.0
P172,T25525,yes,yes,no,no,yes,no,325.13,0.1968,0,dist:very_far,1.0,1.0,0.0,0.0,1.0,0.0
P172,T25526,yes,no,yes,no,yes,no,9.71,0.9526,1,dist:very_close,1.0,0.0,1.0,0.0,1.0,0.0
P172,T25527,yes,no,no,no,yes,no,7.63,0.9626,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P172,T25528,yes,no,no,no,yes,yes,253.22,0.2819,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,1.0
P172,T25529,yes,no,no,no,yes,yes,2.13,0.9737,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P172,T25530,yes,no,no,no,no,no,246.25,0.2919,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P172,T25531,yes,yes,no,no,yes,yes,7.68,0.9623,1,dist:very_close,1.0,1.0,0.0,0.0,1.0,1.0
P172,T25532,yes,no,no,no,yes,yes,14.46,0.9303,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P172,T25533,yes,no,no,no,yes,no,32.3,0.8509,0,dist:medium,1.0,0.0,0.0,0.0,1.0,0.0
P172,T25534,yes,no,no,no,yes,no,31.46,0.8544,1,dist:medium,1.0,0.0,0.0,0.0,1.0,0.0
P172,T25535,yes,no,no,no,yes,yes,5.1,0.9748,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P172,T25536,yes,yes,no,no,yes,no,6.22,0.9694,1,dist:very_close,1.0,1.0,0.0,0.0,1.0,0.0
P172,T25537,yes,yes,no,no,yes,yes,31.82,0.8529,0,dist:medium,1.0,1.0,0.0,0.0,1.0,1.0
P172,T25538,yes,no,no,yes,yes,yes,33.0,0.8479,1,dist:medium,1.0,0.0,0.0,1.0,1.0,1.0
P172,T25540,yes,no,no,no,yes,yes,12.03,0.9416,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P173,T25541,no,yes,no,yes,yes,yes,28.14,0.8687,0,dist:close,0.0,1.0,0.0,1.0,1.0,1.0
P173,T25542,yes,no,no,no,no,yes,34.84,0.8401,1,dist:medium,1.0,0.0,0.0,0.0,0.0,1.0
P173,T25543,no,no,no,yes,no,yes,11.86,0.8622,1,dist:close,0.0,0.0,0.0,1.0,0.0,1.0
P173,T25544,yes,no,no,yes,no,yes,11.0,0.9465,1,dist:close,1.0,0.0,0.0,1.0,0.0,1.0
P173,T25545,yes,no,no,no,yes,yes,5.46,0.9731,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P173,T25546,yes,yes,yes,no,yes,yes,16.38,0.9214,0,dist:close,1.0,1.0,1.0,0.0,1.0,1.0
P173,T25547,yes,no,no,yes,no,yes,409.93,0.1288,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P173,T25548,yes,no,no,no,no,yes,10.15,0.9505,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P173,T25549,yes,no,yes,no,yes,yes,256.02,0.278,1,dist:very_far,1.0,0.0,1.0,0.0,1.0,1.0
P173,T25550,no,yes,no,no,no,yes,185.62,0.3953,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P173,T25551,yes,no,no,no,yes,yes,6.59,0.9676,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P173,T25552,yes,yes,no,no,no,yes,248.47,0.2887,1,dist:very_far,1.0,1.0,0.0,0.0,0.0,1.0
P173,T25553,no,yes,no,yes,yes,yes,17.23,0.9175,0,dist:close,0.0,1.0,0.0,1.0,1.0,1.0
P173,T25554,no,no,no,yes,no,yes,186.76,0.3931,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P173,T25555,yes,no,no,no,no,yes,2.74,0.9864,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P173,T25556,yes,yes,no,yes,no,yes,12.57,0.9391,0,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P173,T25557,yes,no,no,yes,no,yes,250.42,0.2859,0,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P173,T25558,yes,no,no,no,no,yes,21.12,0.8998,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P173,T25559,yes,no,no,no,no,yes,8.76,0.9571,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P173,T25560,yes,no,no,no,no,yes,1.28,0.9936,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P173,T25561,yes,no,no,yes,yes,yes,3.68,0.9818,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P173,T25562,yes,yes,no,no,no,yes,17.46,0.9164,0,dist:close,1.0,1.0,0.0,0.0,0.0,1.0
P173,T25563,yes,no,no,no,yes,yes,7.09,0.9652,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P173,T25564,yes,no,no,no,no,yes,16.23,0.9221,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P173,T25565,no,yes,no,no,no,no,0.91,0.9955,1,dist:very_close,0.0,1.0,0.0,0.0,0.0,0.0
P173,T25566,no,yes,no,yes,no,yes,5.64,0.9722,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,1.0
P173,T25567,yes,no,no,no,yes,yes,241.5,0.2989,0,dist:very_far,1.0,0.0,0.0,0.0,1.0,1.0
P173,T25568,no,yes,no,no,yes,yes,9.51,0.9536,0,dist:very_close,0.0,1.0,0.0,0.0,1.0,1.0
P173,T25569,yes,yes,no,no,yes,yes,181.02,0.4045,1,dist:far,1.0,1.0,0.0,0.0,1.0,1.0
P173,T25570,no,no,no,yes,no,yes,168.49,0.4307,0,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P173,T25571,no,no,yes,no,no,yes,3.97,0.9803,0,dist:very_close,0.0,0.0,1.0,0.0,0.0,1.0
P173,T25572,no,no,no,no,no,yes,44.13,0.802,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P173,T25573,yes,no,no,yes,no,yes,50.0,0.5,0,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P174,T25574,no,no,no,no,no,no,0.69,0.9914,0,dist:very_close,0.0,0.0,0.0,0.0,0.0,0.0
P174,T25575,yes,yes,no,no,yes,yes,10.35,0.9496,0,dist:close,1.0,1.0,0.0,0.0,1.0,1.0
P174,T25576,yes,no,no,yes,yes,yes,421.28,0.1217,1,dist:very_far,1.0,0.0,0.0,1.0,1.0,1.0
P174,T25577,no,no,no,no,no,no,312.82,0.2093,1,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P174,T25578,no,no,yes,no,no,no,320.08,0.2018,0,dist:very_far,0.0,0.0,1.0,0.0,0.0,0.0
P174,T25579,no,yes,no,no,yes,no,29.45,0.8631,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P174,T25580,yes,no,no,yes,no,no,27.27,0.8725,1,dist:close,1.0,0.0,0.0,1.0,0.0,0.0
P174,T25581,yes,yes,no,no,no,no,14.42,0.9304,0,dist:close,1.0,1.0,0.0,0.0,0.0,0.0
P174,T25582,yes,no,no,no,yes,yes,40.64,0.8161,1,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P174,T25583,no,yes,yes,no,no,no,321.85,0.2,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P174,T25584,no,yes,yes,no,no,yes,248.61,0.2885,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,1.0
P174,T25585,yes,no,no,no,yes,no,3.85,0.9809,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P174,T25586,no,yes,no,yes,yes,no,322.54,0.1993,0,dist:very_far,0.0,1.0,0.0,1.0,1.0,0.0
P174,T25587,no,yes,yes,no,no,yes,41.01,0.8146,1,dist:medium,0.0,1.0,1.0,0.0,0.0,1.0
P174,T25588,no,yes,no,yes,no,no,12.77,0.8525,0,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P174,T25589,yes,yes,no,no,no,no,3.71,0.9816,1,dist:very_close,1.0,1.0,0.0,0.0,0.0,0.0
P174,T25590,yes,yes,no,no,yes,no,174.35,0.4182,1,dist:far,1.0,1.0,0.0,0.0,1.0,0.0
P174,T25591,yes,yes,no,no,yes,yes,4.59,0.9773,1,dist:very_close,1.0,1.0,0.0,0.0,1.0,1.0
P174,T25592,yes,no,no,no,no,no,247.0,0.2908,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P174,T25594,no,yes,yes,no,yes,no,7.15,0.9145,1,dist:very_close,0.0,1.0,1.0,0.0,1.0,0.0
P175,T25595,yes,no,no,yes,yes,yes,15.45,0.9257,0,dist:close,1.0,0.0,0.0,1.0,1.0,1.0
P175,T25596,yes,no,yes,no,no,yes,11.58,0.9437,1,dist:close,1.0,0.0,1.0,0.0,0.0,1.0
P175,T25597,yes,no,no,yes,no,yes,424.11,0.12,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P175,T25598,yes,no,no,no,no,no,50.0,0.5,0,dist:medium,1.0,0.0,0.0,0.0,0.0,0.0
P175,T25599,yes,no,no,no,no,no,3.07,0.9848,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P175,T25601,yes,no,no,yes,yes,no,16.83,0.9193,1,dist:close,1.0,0.0,0.0,1.0,1.0,0.0
P175,T25602,yes,no,no,yes,no,yes,36.84,0.8318,0,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P175,T25603,yes,no,no,no,yes,yes,7.48,0.9633,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P175,T25604,yes,no,no,no,no,yes,7.44,0.9635,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P175,T25605,yes,no,no,no,no,yes,8.84,0.9568,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
